buyer,valuebought,contract_address,fundingRecipient,org_quantity,org_price,editionId,evt_block_time
\x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x5289156f8b0876e7576fe960e39a3e84c90d821f,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xff37a713c920f6e94043d10c1230e30b13f4d500,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x6e4715475b6c2876778f7df80a15873ac43a7306,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xcc65fa278b917042822538c44ba10ad646824026,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xe5be77e6e9cfcae7f24dbf9a20f0fb24ef5b555c,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xcc01092e421687390604e101524f60694079b3a1,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xea0ef6c6bacea7675f2adeff2a59373fbaa04697,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x682c23025534a089f51123e2773cd2d1811fbb52,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x9ba0022ec84e92dceac90d0a22e3a857ba37bfe6,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xb683a2056526162c4771d363204af41ea8c1ec52,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xb0623c91c65621df716ab8afe5f66656b21a9108,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x70305cd3d6639504f593f00668d7e5b3cfd6cee2,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x9c6c5f1b566d579cf3892b2e22bcba7d9380dcd5,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x8adc376f33fd467fdf3293df4eae7de6fd5ccaf1,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x80c939f8a66c59b37330f93f1002541fd4e51aa2,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\xabee5597eb23afde43f0b6654cd60ab8329556c7,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x182ab91cede43208251095c4af2aba1f2bde72a9,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xaed58605cf7d6a9396f7c0539d51df6763808208,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\xf2a09a989816d76191844356ccc3df888c2fcbe5,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x22e11781154978fda205ddf373bb8316ad86e191,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xa15ca74e65bf72730811abf95163e89ad9b9dff6,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\xe4cbda373d6a445f83fc9125c6230ba58bc08320,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x3bbbcbc1c0b584f61ed746096e7b67c6bc2dac93,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x7a71504a0b717a406b6b5c7c4f5e518eab102366,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xc85a331d43bc06aa03152519f43386a00129134a,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x7a34431f12a7aefca6938625c64d03907c8c766c,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x8daf30dea39fb89c5e039065b7d1973863b38352,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xb8332710ab60a1b2e8fe6d775d83524c9e0ce136,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x8bb5e1374e85effd86103335ff12ce943e9e29e3,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x377079de5e8c3d105c39c3533c095431d1681f9c,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xaf045cb0dbc1225948482e4692ec9dc7bb3cd48b,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xb15f50e5ad35f29bf52601d6629b3de44a3b922e,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x6130b7313833f99956a364156b3329e50695bd65,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x877cdd92852ec06bca8d520372b266dc9195f0af,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xa0cf798816d4b9b9866b5330eea46a18382f251e,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x2e419a06feb47d5f640636a55a814757fa10edf9,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x2e419a06feb47d5f640636a55a814757fa10edf9,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x593ab4f8412575d4b2ea36d373c04956a8fbd3cd,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xc69a01f038618564aa1b3498052d699511785da4,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xd7eb093ad52e08a5defaac67e65486300aaed91b,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x439f19e9699e92c8b52fea85bcfae067a697c882,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xe5700a95c6a5fa12b8485f2a6e9da0cf92bd3618,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xd5780cd96fbedb2375d365223ebf2c406a04801d,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xba7281e9ca2dd60318b3c9dfbbe9d604cd80680e,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x84da37133a088fbf4e21d80aec2cc260b52ea116,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x9ccd50cbdeea92e14ea6c6941955a0bb7dce2df5,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xdad3fd6c9fb0c2b56228e58ae191b62bfb1bec83,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x7de67f14f1b13a1ce9dc6c499cafb83aee2f4c2a,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xc68bba423525576c7684e7ea25e7d5f079b1361e,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xbe40dcadb6bf4de1c7810eca3504e5f3bea9cf35,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xa8672c3cef0dce305102f20ac820c921c91ff7e2,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xcea70a987102b46515ed2f889ae9a39db04de57e,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\x8da02d597a2616e9ec0c82b2b8366b00d69da29a,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xf9e13d8fc6c8f74449a9cee1088822b817526588,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xc5f1934250558ec8dd6b7352603508336c5d9ed6,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xc7d47d741007f1f4488b4ce23ec0b0ffa592f680,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\x14edc14b3886b2c8068bdef3fb8c05bf07a21c2c,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\x3cf08d6a9436a1798c18d24a70f5ad0bea31775e,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x445d959751d21b6a460b30d0cd0c88ce63b01847,50,0.01000000000000000000,15,2021-06-19T19:33:11+00:00
\x2e44f49552c0c8e93f60318520760f619c03615f,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x74667801993b457b8ccf19d03bbbaa52b7fff43b,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x844fa8811394f5457561a5597f7dca7b077ae4fe,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xa49958fa14309f3720159c83cd92c5f38b1e3306,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x6e7cacc6f2b49dfb980663bf2bb014046ac45320,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x308709ab07945d786b3886890be5a43420095599,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x830a706f2fa095bdc2d6a4881daa23fb8a5fa709,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x853f52661ab68ce239202306be53f158e948b3c0,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x07ab4529e88349b0256ad6054e03ae9ae24cdfb1,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xa9f078b3b6dd6c04308f19def394b6d5a1b8b732,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\xe0a0fa1a9f35a8b8e638469456d9d4a408932313,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\x5090c4fead5be112b643bc75d61bf42339675448,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xbb3f043290841b97b9c92f6bc001a020d4b33255,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xba01b079cf897f335b27d915c1ea81dc008516d6,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.20000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,30,0.20000000000000000000,3,2021-05-27T19:03:47+00:00
\xfabda191f1331630cbeeca935ad4c928078678c5,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x209b07242c123ffc9aa12b3a057cb28d38412ab7,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xde89db35d4aaa281904faccf48033a66003ea50d,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x9a95c18b665e06558d01e6934d1d9c21f12b407e,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x70b1bcb7244fedcaea2c36dc939da3a6f86af793,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\xb8b251e3d23d1beb45331c430ee12ef6fdca19dd,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
\x34e605bf9c2c8d5da1edff0a1dfa514ba39830b4,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xeae89e8ced8ee71b064c3601e19e253605b988fe,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\x4a40eb870dcf533d4dc097c3d87aafe9f64490a1,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\x8f08ee5e3e44bdc28127e050fcb13f5e4671433d,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xdc2ee21439a75a3794b8a1c7734548067ba2e6f7,0.15000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x2fb9f0ef424b24a8d293999298f392a33fe6a8b5,100,0.15000000000000000000,5,2021-06-15T13:23:12+00:00
\xfb3d11cff1ab43e311bb3dc590abc97690c38f85,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x25cbcfa16e43e58517f80d583087ea89241293e6,100,0.05000000000000000000,2,2021-05-27T19:03:07+00:00
